COMUNA,TIPO_DELITO,DIA_SEMANA,BLOQUE_HORARIO,NIVEL_RIESGO,CONFIANZA_PREDICCION,PROBABILIDAD_ALTO,PROBABILIDAD_MEDIO,PROBABILIDAD_BAJO,DELITOS_HISTORICOS
Comuna Morrorico,OTROS DELITOS,jueves,NOCHE,ALTO,0.9122429271273628,0.9122429271273628,0.08551229161009224,0.002244781262545042,0.0
Comuna Morrorico,OTROS DELITOS,viernes,MADRUGADA,ALTO,0.6688406783410852,0.6688406783410852,0.2624650165546613,0.06869430510425328,0.0
Comuna Morrorico,OTROS DELITOS,viernes,MAÑANA,ALTO,0.8770879927335414,0.8770879927335414,0.1088316117117775,0.014080395554681081,0.0
Comuna Morrorico,OTROS DELITOS,viernes,TARDE,ALTO,0.8796666115316937,0.8796666115316937,0.11643579815992532,0.0038975903083811247,0.0
Comuna Morrorico,OTROS DELITOS,viernes,NOCHE,ALTO,0.9225848978533491,0.9225848978533491,0.07351751183826988,0.0038975903083811247,0.0
Comuna Morrorico,OTROS DELITOS,sábado,MADRUGADA,ALTO,0.6736931267304965,0.6736931267304965,0.27644989592011276,0.04985697734939051,0.0
Comuna Morrorico,OTROS DELITOS,sábado,MAÑANA,ALTO,0.8824244172302025,0.8824244172302025,0.10881610391266305,0.008759478857134512,0.0
Comuna Morrorico,OTROS DELITOS,sábado,TARDE,ALTO,0.884578734350722,0.884578734350722,0.11041293594718703,0.005008329702090998,0.0
Comuna Morrorico,OTROS DELITOS,sábado,NOCHE,ALTO,0.928261959477273,0.928261959477273,0.06672971082063603,0.005008329702090998,0.0
Comuna Morrorico,OTROS DELITOS,domingo,MADRUGADA,ALTO,0.6827470084940385,0.6827470084940385,0.2806792510330584,0.03657374047290287,0.0
Comuna Morrorico,OTROS DELITOS,domingo,MAÑANA,ALTO,0.9079987255064949,0.9079987255064949,0.08600534407591662,0.005995930417588555,0.0
Comuna Morrorico,OTROS DELITOS,domingo,TARDE,ALTO,0.8946399076885388,0.8946399076885388,0.10311531104891614,0.002244781262545042,0.0
Comuna Morrorico,OTROS DELITOS,domingo,NOCHE,ALTO,0.9397648139569569,0.9397648139569569,0.05799040478049811,0.002244781262545042,0.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,lunes,MADRUGADA,MEDIO,0.7989642086710127,0.07280577109977411,0.7989642086710127,0.1282300202292131,18.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,lunes,MAÑANA,ALTO,0.5140212438727063,0.5140212438727063,0.4344373790373545,0.05154137708993928,50.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,lunes,TARDE,MEDIO,0.6202853102100443,0.2870742116616381,0.6202853102100443,0.0926404781283176,30.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,lunes,NOCHE,MEDIO,0.6218736957995512,0.327909451966646,0.6218736957995512,0.05021685223380267,31.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,martes,MADRUGADA,MEDIO,0.7499652865410877,0.05276769911685838,0.7499652865410877,0.19726701434205396,19.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,martes,MAÑANA,ALTO,0.5028151746001754,0.5028151746001754,0.4769097734541576,0.020275051945666922,35.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,martes,TARDE,MEDIO,0.6995372421480255,0.2487658339103959,0.6995372421480255,0.05169692394157817,30.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,martes,NOCHE,MEDIO,0.5813215355791148,0.3493120942996791,0.5813215355791148,0.06936637012120583,22.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,miércoles,MADRUGADA,MEDIO,0.8084026936036756,0.05328123335858789,0.8084026936036756,0.1383160730377365,14.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,miércoles,MAÑANA,ALTO,0.5472005650659231,0.5472005650659231,0.4308102732440918,0.021989161689985194,37.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,miércoles,TARDE,MEDIO,0.6380733756012491,0.306112882455258,0.6380733756012491,0.055813741943492846,27.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,miércoles,NOCHE,MEDIO,0.5862563599291067,0.3578244567568988,0.5862563599291067,0.0559191833139944,30.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,jueves,MADRUGADA,MEDIO,0.8096226551311873,0.10621621253465757,0.8096226551311873,0.08416113233415524,19.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,jueves,MAÑANA,ALTO,0.5252846624388129,0.5252846624388129,0.4375642879984686,0.037151049562718516,31.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,jueves,TARDE,MEDIO,0.6193362948460777,0.3155540591686598,0.6193362948460777,0.06510964598526248,21.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,jueves,NOCHE,MEDIO,0.5122375799300971,0.44021425836709077,0.5122375799300971,0.04754816170281191,24.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,viernes,MADRUGADA,MEDIO,0.7850416579180406,0.03461777458764051,0.7850416579180406,0.1803405674943193,18.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,viernes,MAÑANA,MEDIO,0.6141666936618756,0.37792562579630273,0.6141666936618756,0.007907680541821574,28.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,viernes,TARDE,MEDIO,0.7851650263760128,0.188080555940442,0.7851650263760128,0.02675441768354492,17.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,viernes,NOCHE,MEDIO,0.6388909317625765,0.2970112189820688,0.6388909317625765,0.06409784925535482,20.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,sábado,MADRUGADA,MEDIO,0.7943396765546035,0.03801712876495782,0.7943396765546035,0.16764319468043884,15.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,sábado,MAÑANA,MEDIO,0.6231179559638494,0.3641657576369979,0.6231179559638494,0.012716286399152727,22.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,sábado,TARDE,MEDIO,0.7637181275068262,0.20170296342548003,0.7637181275068262,0.03457890906769367,25.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,sábado,NOCHE,MEDIO,0.5807934337691286,0.3680349038372496,0.5807934337691286,0.051171662393621996,28.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,domingo,MADRUGADA,MEDIO,0.6208406077820063,0.2967915044043666,0.6208406077820063,0.08236788781362722,19.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,domingo,MAÑANA,ALTO,0.5527613499516796,0.5527613499516796,0.3778144474627213,0.06942420258559893,29.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,domingo,TARDE,ALTO,0.4635120184474916,0.4635120184474916,0.4477617254745574,0.08872625607795097,23.0
Comuna Morrorico,VIOLENCIA INTRAFAMILIAR,domingo,NOCHE,ALTO,0.5918088837585578,0.5918088837585578,0.3143947592961571,0.09379635694528503,45.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,lunes,MADRUGADA,BAJO,0.9548585037425613,0.0,0.04514149625743867,0.9548585037425613,1.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,lunes,MAÑANA,BAJO,0.7704672557575977,0.006653012301066022,0.22287973194133648,0.7704672557575977,2.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,lunes,TARDE,BAJO,0.6881488943441946,0.0011886733453169145,0.31066243231048835,0.6881488943441946,4.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,lunes,NOCHE,BAJO,0.9433789718441187,0.0,0.056621028155881346,0.9433789718441187,1.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,martes,MADRUGADA,ALTO,0.3733046715028497,0.3733046715028497,0.3082452135317368,0.3184501149654135,0.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,martes,MAÑANA,BAJO,0.6381010576076815,0.0038456388045954365,0.35805330358772297,0.6381010576076815,12.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,martes,TARDE,BAJO,0.6315218738239752,0.0011886733453169145,0.36728945283070785,0.6315218738239752,13.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,martes,NOCHE,BAJO,0.8687427229525281,0.0,0.13125727704747198,0.8687427229525281,3.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,miércoles,MADRUGADA,BAJO,0.9478481498678719,0.0,0.052151850132127954,0.9478481498678719,3.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,miércoles,MAÑANA,BAJO,0.5028810446765252,0.0014332218926249205,0.4956857334308499,0.5028810446765252,9.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,miércoles,TARDE,BAJO,0.6974087790880807,0.001244027189642816,0.3013471937222761,0.6974087790880807,5.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,miércoles,NOCHE,BAJO,0.8247532036335685,0.0,0.1752467963664315,0.8247532036335685,4.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,jueves,MADRUGADA,BAJO,0.9514052593107061,0.0,0.048594740689293946,0.9514052593107061,1.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,jueves,MAÑANA,BAJO,0.7024418289796232,0.006823634474659562,0.29073453654571746,0.7024418289796232,8.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,jueves,TARDE,BAJO,0.6233745951065698,0.0,0.3766254048934301,0.6233745951065698,8.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,jueves,NOCHE,BAJO,0.8971643007579343,0.0,0.10283569924206601,0.8971643007579343,2.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,viernes,MADRUGADA,BAJO,0.9756190941732921,0.0,0.024380905826708123,0.9756190941732921,1.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,viernes,MAÑANA,BAJO,0.620381592974252,0.0018832369034372468,0.37773517012231056,0.620381592974252,6.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,viernes,TARDE,BAJO,0.818573792694925,0.006678314547078343,0.17474789275799654,0.818573792694925,6.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,viernes,NOCHE,BAJO,0.9187056658633214,0.0,0.08129433413667903,0.9187056658633214,2.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,sábado,MADRUGADA,BAJO,0.947230806316208,0.0,0.05276919368379219,0.947230806316208,5.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,sábado,MAÑANA,BAJO,0.5408711268887064,0.0,0.4591288731112936,0.5408711268887064,7.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,sábado,TARDE,BAJO,0.7415907144652109,0.0,0.2584092855347889,0.7415907144652109,4.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,sábado,NOCHE,BAJO,0.8629648145486578,0.0,0.13703518545134247,0.8629648145486578,1.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,domingo,MADRUGADA,BAJO,0.9842156866335339,0.0,0.01578431336646631,0.9842156866335339,3.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,domingo,MAÑANA,BAJO,0.8838026087366114,0.0,0.11619739126338863,0.8838026087366114,3.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,domingo,TARDE,BAJO,0.7984701538256873,0.0,0.20152984617431297,0.7984701538256873,4.0
Comuna Mutis,DELITOS CONTRA LA LIBERTAD,domingo,NOCHE,BAJO,0.9654418810261522,0.0,0.034558118973847966,0.9654418810261522,3.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,MADRUGADA,ALTO,0.39143477502093865,0.39143477502093865,0.2876960186210755,0.32086920635798577,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,MAÑANA,ALTO,0.4778661867069308,0.4778661867069308,0.318194551975697,0.20393926131737206,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,TARDE,ALTO,0.45128727694193094,0.45128727694193094,0.30777694373400466,0.2409357793240642,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,NOCHE,ALTO,0.4805053401565549,0.4805053401565549,0.27860447387861603,0.24089018596482886,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,MADRUGADA,ALTO,0.3733046715028497,0.3733046715028497,0.3082452135317368,0.3184501149654135,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,MAÑANA,ALTO,0.48032843531420805,0.48032843531420805,0.3304277022447746,0.18924386244101732,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,TARDE,ALTO,0.4595444965270969,0.4595444965270969,0.30956072154846354,0.23089478192443935,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,NOCHE,ALTO,0.48876255974172084,0.48876255974172084,0.2798395928963847,0.23139784736189425,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,MADRUGADA,ALTO,0.3792093552096732,0.3792093552096732,0.33041286328519703,0.29037778150512983,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,MAÑANA,ALTO,0.48664599275829057,0.48664599275829057,0.33705665985077665,0.17629734739093258,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,TARDE,ALTO,0.465490455963434,0.465490455963434,0.317484785699857,0.2170247583367087,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,NOCHE,ALTO,0.498131607643761,0.498131607643761,0.2846475039966231,0.21722088835961567,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,MADRUGADA,ALTO,0.3831923982596654,0.3831923982596654,0.3156691430883334,0.3011384586520013,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,MAÑANA,ALTO,0.48406803651714947,0.48406803651714947,0.3359700880236837,0.17996187545916675,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,TARDE,ALTO,0.45867188905028333,0.45867188905028333,0.31815451534741057,0.22317359560230596,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,NOCHE,ALTO,0.4896000177278161,0.4896000177278161,0.2921389671902446,0.21826101508193907,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,MADRUGADA,ALTO,0.4048688002233092,0.4048688002233092,0.3524643515130237,0.24266684826366722,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,MAÑANA,ALTO,0.49283660598059387,0.49283660598059387,0.38528275344053786,0.12188064057886808,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,TARDE,ALTO,0.4900874691233337,0.4900874691233337,0.3478835313547525,0.1620289995219138,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,NOCHE,ALTO,0.5061344664773663,0.5061344664773663,0.32582990897565495,0.16803562454697868,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,MADRUGADA,ALTO,0.4012515330764799,0.4012515330764799,0.3443085066115901,0.25443996031193,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,MAÑANA,ALTO,0.49381992446013556,0.49381992446013556,0.36557882957814547,0.1406012459617188,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,TARDE,ALTO,0.48455777596424293,0.48455777596424293,0.33317477213377455,0.18226745190198237,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,NOCHE,ALTO,0.5064028982624666,0.5064028982624666,0.3141798422548123,0.17941725948272097,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,MADRUGADA,ALTO,0.3945749655310081,0.3945749655310081,0.3046313123904004,0.30079372207859145,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,MAÑANA,ALTO,0.4799875568083785,0.4799875568083785,0.329148395257828,0.19086404793379338,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,TARDE,ALTO,0.4633314863306361,0.4633314863306361,0.3085159856125237,0.2281525280568402,0.0
Comuna Mutis,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,NOCHE,ALTO,0.48893912726714656,0.48893912726714656,0.2880033907908948,0.22305748194195854,0.0
Comuna Mutis,DELITOS SEXUALES,lunes,MADRUGADA,BAJO,0.9645611532175417,0.0009356374293237878,0.034503209353134466,0.9645611532175417,4.0
Comuna Mutis,DELITOS SEXUALES,lunes,MAÑANA,BAJO,0.8737149158450096,0.0,0.12628508415499065,0.8737149158450096,5.0
Comuna Mutis,DELITOS SEXUALES,lunes,TARDE,BAJO,0.8378480418188748,0.0008327142303199438,0.1613192439508051,0.8378480418188748,6.0
Comuna Mutis,DELITOS SEXUALES,lunes,NOCHE,BAJO,0.9548493258930383,0.0,0.04515067410696186,0.9548493258930383,3.0
Comuna Mutis,DELITOS SEXUALES,martes,MADRUGADA,BAJO,0.9263225494440553,0.0009356374293237878,0.07274181312662081,0.9263225494440553,1.0
Comuna Mutis,DELITOS SEXUALES,martes,MAÑANA,BAJO,0.8018624003589011,0.0,0.19813759964109917,0.8018624003589011,5.0
Comuna Mutis,DELITOS SEXUALES,martes,TARDE,BAJO,0.8019940113807955,0.0008327142303199438,0.19717327438888432,0.8019940113807955,4.0
Comuna Mutis,DELITOS SEXUALES,martes,NOCHE,BAJO,0.882921548652477,0.0,0.11707845134752291,0.882921548652477,3.0
Comuna Mutis,DELITOS SEXUALES,miércoles,MADRUGADA,BAJO,0.9224096888984654,0.0,0.07759031110153453,0.9224096888984654,2.0
Comuna Mutis,DELITOS SEXUALES,miércoles,MAÑANA,BAJO,0.6622978259644706,0.0034116963055150383,0.3342904777300142,0.6622978259644706,5.0
Comuna Mutis,DELITOS SEXUALES,miércoles,TARDE,BAJO,0.7855383319299153,0.0,0.21446166807008427,0.7855383319299153,3.0
Comuna Mutis,DELITOS SEXUALES,miércoles,NOCHE,BAJO,0.8115111593606911,0.003608796795098385,0.18488004384421022,0.8115111593606911,4.0
Comuna Mutis,DELITOS SEXUALES,jueves,MADRUGADA,BAJO,0.9720398478056679,0.0,0.02796015219433228,0.9720398478056679,4.0
Comuna Mutis,DELITOS SEXUALES,jueves,MAÑANA,BAJO,0.8330204809580679,0.000997268452078173,0.16598225058985377,0.8330204809580679,4.0
Comuna Mutis,DELITOS SEXUALES,jueves,TARDE,BAJO,0.8205440271330133,0.0,0.17945597286698672,0.8205440271330133,4.0
Comuna Mutis,DELITOS SEXUALES,jueves,NOCHE,BAJO,0.9305639452587922,0.0,0.06943605474120788,0.9305639452587922,5.0
Comuna Mutis,DELITOS SEXUALES,viernes,MADRUGADA,BAJO,0.9353248126508704,0.0,0.06467518734912966,0.9353248126508704,4.0
Comuna Mutis,DELITOS SEXUALES,viernes,MAÑANA,BAJO,0.6102277614557061,0.0068549264699666514,0.3829173120743271,0.6102277614557061,19.0
Comuna Mutis,DELITOS SEXUALES,viernes,TARDE,BAJO,0.8037882944940852,0.004778669519002182,0.19143303598691255,0.8037882944940852,6.0
Comuna Mutis,DELITOS SEXUALES,viernes,NOCHE,BAJO,0.8433048711078581,0.007017049953080743,0.14967807893906118,0.8433048711078581,3.0
Comuna Mutis,DELITOS SEXUALES,sábado,MADRUGADA,BAJO,0.8767353384282341,0.002206212472337296,0.12105844909942855,0.8767353384282341,5.0
Comuna Mutis,DELITOS SEXUALES,sábado,MAÑANA,MEDIO,0.5302793968906019,0.00513309149941628,0.5302793968906019,0.4645875116099819,12.0
Comuna Mutis,DELITOS SEXUALES,sábado,TARDE,BAJO,0.6553659832012994,0.006841135580331998,0.3377928812183684,0.6553659832012994,19.0
Comuna Mutis,DELITOS SEXUALES,sábado,NOCHE,BAJO,0.7302605590835212,0.0031612582787719713,0.2665781826377067,0.7302605590835212,5.0
Comuna Mutis,DELITOS SEXUALES,domingo,MADRUGADA,BAJO,0.9709231041943647,0.0,0.029076895805635185,0.9709231041943647,1.0
Comuna Mutis,DELITOS SEXUALES,domingo,MAÑANA,BAJO,0.8982669806466658,0.002720058335416993,0.09901296101791708,0.8982669806466658,2.0
Comuna Mutis,DELITOS SEXUALES,domingo,TARDE,BAJO,0.8947297760995765,0.002720058335416993,0.10255016556500653,0.8947297760995765,3.0
Comuna Mutis,DELITOS SEXUALES,domingo,NOCHE,BAJO,0.9562429409127344,0.0,0.043757059087265696,0.9562429409127344,10.0
Comuna Mutis,HOMICIDIOS,lunes,MADRUGADA,ALTO,0.38635450537758265,0.38635450537758265,0.2412596842149673,0.37238581040745006,0.0
Comuna Mutis,HOMICIDIOS,lunes,MAÑANA,BAJO,0.9707972811139607,0.0,0.029202718886039446,0.9707972811139607,2.0
Comuna Mutis,HOMICIDIOS,lunes,TARDE,ALTO,0.45004639504849403,0.45004639504849403,0.24321367717892672,0.30673992777257914,0.0
Comuna Mutis,HOMICIDIOS,lunes,NOCHE,ALTO,0.4792644582631179,0.4792644582631179,0.2407170755207126,0.2800184662161693,0.0
Comuna Mutis,HOMICIDIOS,martes,MADRUGADA,BAJO,0.3725870065727486,0.3712371433309281,0.2561758500963231,0.3725870065727486,0.0
Comuna Mutis,HOMICIDIOS,martes,MAÑANA,BAJO,0.9584761037586215,0.0,0.04152389624137852,0.9584761037586215,2.0
Comuna Mutis,HOMICIDIOS,martes,TARDE,BAJO,0.9456062231638702,0.0,0.05439377683612963,0.9456062231638702,1.0
Comuna Mutis,HOMICIDIOS,martes,NOCHE,ALTO,0.49061186359651265,0.49061186359651265,0.24324120579318273,0.26614693061030453,0.0
Comuna Mutis,HOMICIDIOS,miércoles,MADRUGADA,BAJO,0.9858077587399606,0.0,0.014192241260039368,0.9858077587399606,1.0
Comuna Mutis,HOMICIDIOS,miércoles,MAÑANA,BAJO,0.9611853349707529,0.0,0.03881466502924706,0.9611853349707529,1.0
Comuna Mutis,HOMICIDIOS,miércoles,TARDE,BAJO,0.9815655762014296,0.0,0.018434423798570302,0.9815655762014296,1.0
Comuna Mutis,HOMICIDIOS,miércoles,NOCHE,BAJO,0.9532509951349347,0.0008051120309189728,0.04594389283414632,0.9532509951349347,3.0
Comuna Mutis,HOMICIDIOS,jueves,MADRUGADA,BAJO,0.9766272188606494,0.0,0.023372781139350467,0.9766272188606494,1.0
Comuna Mutis,HOMICIDIOS,jueves,MAÑANA,BAJO,0.9826894908876532,0.0,0.01731050911234672,0.9826894908876532,1.0
Comuna Mutis,HOMICIDIOS,jueves,TARDE,ALTO,0.4563532733413033,0.4563532733413033,0.2618687017221834,0.28177802493651327,0.0
Comuna Mutis,HOMICIDIOS,jueves,NOCHE,BAJO,0.9596923579615223,0.00011495998056993603,0.040192682057907866,0.9596923579615223,1.0
Comuna Mutis,HOMICIDIOS,viernes,MADRUGADA,ALTO,0.40436959434385067,0.40436959434385067,0.24809079169435652,0.3475396139617928,0.0
Comuna Mutis,HOMICIDIOS,viernes,MAÑANA,ALTO,0.4871696055609423,0.4871696055609423,0.24214715126975667,0.2706832431693009,0.0
Comuna Mutis,HOMICIDIOS,viernes,TARDE,ALTO,0.48918349533441174,0.48918349533441174,0.2633149377114466,0.24750156695414155,0.0
Comuna Mutis,HOMICIDIOS,viernes,NOCHE,BAJO,0.9555747787851636,0.00011495998056993603,0.04431026123426647,0.9555747787851636,1.0
Comuna Mutis,HOMICIDIOS,sábado,MADRUGADA,ALTO,0.40438100649286857,0.40438100649286857,0.25568252062129704,0.3399364728858344,0.0
Comuna Mutis,HOMICIDIOS,sábado,MAÑANA,ALTO,0.49178160333633114,0.49178160333633114,0.2373463430386511,0.27087205362501765,0.0
Comuna Mutis,HOMICIDIOS,sábado,TARDE,BAJO,0.9377607639319214,0.0,0.06223923606807839,0.9377607639319214,1.0
Comuna Mutis,HOMICIDIOS,sábado,NOCHE,BAJO,0.9083763535376018,0.003316963834176277,0.08830668262822197,0.9083763535376018,8.0
Comuna Mutis,HOMICIDIOS,domingo,MADRUGADA,BAJO,0.952983433880118,0.0,0.04701656611988193,0.952983433880118,4.0
Comuna Mutis,HOMICIDIOS,domingo,MAÑANA,BAJO,0.958017309041739,0.0,0.04198269095826088,0.958017309041739,4.0
Comuna Mutis,HOMICIDIOS,domingo,TARDE,BAJO,0.9379352046041514,0.0,0.06206479539584855,0.9379352046041514,1.0
Comuna Mutis,HOMICIDIOS,domingo,NOCHE,BAJO,0.9473071672102006,0.00011495998056993603,0.05257787280922959,0.9473071672102006,2.0
Comuna Mutis,HURTOS,lunes,MADRUGADA,ALTO,0.9212109559401734,0.9212109559401734,0.06729535612929567,0.011493687930531018,38.0
Comuna Mutis,HURTOS,lunes,MAÑANA,ALTO,0.9745389618122549,0.9745389618122549,0.025461038187745075,0.0,62.0
Comuna Mutis,HURTOS,lunes,TARDE,ALTO,0.9605830327930562,0.9605830327930562,0.03450430868577741,0.004912658521166399,73.0
Comuna Mutis,HURTOS,lunes,NOCHE,ALTO,0.9673818984281831,0.9673818984281831,0.02826138622644355,0.004356715345373357,71.0
Comuna Mutis,HURTOS,martes,MADRUGADA,ALTO,0.9310881909079893,0.9310881909079893,0.057170355805899714,0.011741453286111113,36.0
Comuna Mutis,HURTOS,martes,MAÑANA,ALTO,0.9796702342281766,0.9796702342281766,0.018177957707369595,0.00215180806445374,83.0
Comuna Mutis,HURTOS,martes,TARDE,ALTO,0.9745522861739793,0.9745522861739793,0.0230794576197615,0.002368256206259196,59.0
Comuna Mutis,HURTOS,martes,NOCHE,ALTO,0.9872665013386679,0.9872665013386679,0.010365242455072959,0.002368256206259196,58.0
Comuna Mutis,HURTOS,miércoles,MADRUGADA,ALTO,0.915261203537122,0.915261203537122,0.06853869215143947,0.016200104311438555,44.0
Comuna Mutis,HURTOS,miércoles,MAÑANA,ALTO,0.9729344750455832,0.9729344750455832,0.024913716889963213,0.00215180806445374,81.0
Comuna Mutis,HURTOS,miércoles,TARDE,ALTO,0.9735332549977528,0.9735332549977528,0.026466745002247213,0.0,50.0
Comuna Mutis,HURTOS,miércoles,NOCHE,ALTO,0.986364198920815,0.986364198920815,0.013635801079185153,0.0,44.0
Comuna Mutis,HURTOS,jueves,MADRUGADA,ALTO,0.9510649283001323,0.9510649283001323,0.03750542250212292,0.011429649197744633,38.0
Comuna Mutis,HURTOS,jueves,MAÑANA,ALTO,0.9847806827439292,0.9847806827439292,0.015219317256070895,0.0,70.0
Comuna Mutis,HURTOS,jueves,TARDE,ALTO,0.970253985303296,0.970253985303296,0.027377758490444812,0.002368256206259196,61.0
Comuna Mutis,HURTOS,jueves,NOCHE,ALTO,0.9751645645243145,0.9751645645243145,0.015042188688682949,0.009793246787002434,61.0
Comuna Mutis,HURTOS,viernes,MADRUGADA,ALTO,0.9413647341370089,0.9413647341370089,0.04331522750989976,0.015320038353091224,42.0
Comuna Mutis,HURTOS,viernes,MAÑANA,ALTO,0.9796608072569439,0.9796608072569439,0.020339192743055907,0.0,72.0
Comuna Mutis,HURTOS,viernes,TARDE,ALTO,0.9747075213182441,0.9747075213182441,0.0252924786817559,0.0,56.0
Comuna Mutis,HURTOS,viernes,NOCHE,ALTO,0.9898430631667956,0.9898430631667956,0.010156936833204244,0.0,63.0
Comuna Mutis,HURTOS,sábado,MADRUGADA,ALTO,0.9448904289230313,0.9448904289230313,0.038360591517114025,0.0167489795598546,50.0
Comuna Mutis,HURTOS,sábado,MAÑANA,ALTO,0.9632714018972325,0.9632714018972325,0.03026847930260391,0.006460118800163562,70.0
